Время доставки,Дата доставки,Магазин,Id заявки,Id клиента,Сумма скидки,Тип оплаты,Сумма заказа,Итоговая сумма,Пол клиента,Дата рождения клиента,Продукт категория,Наименование продукта,проверка суммы,Координаты
09:09:06,2024-08-12 00:00:00,"Невский пр., 30",3148,229,"230,478",Наличные,"768,26","537,782",Женский,07-10-1978,Научная литература,Квантовая физика,TRUE,"[59.935543, 30.327349]"
03:57:52,2024-08-12 00:00:00,"Ул. Декабристов, 15",4203,453,"240,924",Онлайн,"803,08","562,156",Женский,05-08-1986,Путеводители,Италия,TRUE,"[59.928154, 30.302429]"
19:09:03,2024-08-12 00:00:00,"Московский пр., 90",5270,82,"145,53",Карта,"657,74","512,21",Женский,04-11-1967,Учебники,Физика 8 класс,TRUE,"[59.924032, 30.317189]"
14:53:29,2024-08-12 00:00:00,"Ул. Рубинштейна, 24",7543,416,"56,88",Карта,"568,83","511,95",Мужской,09-12-1965,Художественная литература,Отцы и дети,TRUE,"[59.929700, 30.344695]"
17:52:33,2024-08-12 00:00:00,"Невский пр., 30",8203,103,"104,06",Наличные,"668,63","564,57",Женский,09-04-1964,Художественная литература,Обломов,TRUE,"[59.935543, 30.327349]"
01:53:19,2024-08-12 00:00:00,"Ул. Декабристов, 15",8421,344,"160,668",Наличные,"535,56","374,892",Женский,08-01-1996,Комиксы,Флэш,TRUE,"[59.928154, 30.302429]"
00:58:55,2024-08-12 00:00:00,"Ул. Декабристов, 15",8492,291,"56,43",Карта,729,"672,57",Мужской,15-11-1990,Учебники,География 6 класс,TRUE,"[59.928154, 30.302429]"
16:12:17,2024-08-12 00:00:00,"Ул. Рубинштейна, 24",9540,198,"110,94",Наличные,"555,57","444,63",Мужской,01-03-1983,Путеводители,Мексика,TRUE,"[59.929700, 30.344695]"
00:15:15,2024-08-12 00:00:00,"Невский пр., 30",9754,480,"68,57",Онлайн,"528,43","459,86",Мужской,14-03-1958,Комиксы,Доктор Стрэндж,TRUE,"[59.935543, 30.327349]"
11:15:05,2024-08-13 00:00:00,"Невский пр., 30",4045,78,"106,49",Онлайн,"616,93","510,44",Мужской,21-09-1955,Художественная литература,Обломов,TRUE,"[59.935543, 30.327349]"
14:08:59,2024-08-13 00:00:00,"Гагаринская ул., 12",4217,49,"102,07",Карта,"510,33","408,26",Мужской,25-10-1963,Художественная литература,Мастер и Маргарита,TRUE,"[59.946153, 30.342916]"
18:48:40,2024-08-13 00:00:00,"Ул. Декабристов, 15",4800,315,"80,35",Онлайн,"510,14","429,79",Мужской,30-04-1966,Комиксы,Доктор Стрэндж,TRUE,"[59.928154, 30.302429]"
21:29:22,2024-08-13 00:00:00,"Ул. Декабристов, 15",5733,188,"169,548",Наличные,"565,16","395,612",Мужской,02-07-1968,Учебники,Химия 9 класс,TRUE,"[59.928154, 30.302429]"
15:17:57,2024-08-13 00:00:00,"Ул. Декабристов, 15",6376,295,"86,31",Карта,"1169,61","1083,3",Женский,24-05-2000,Учебники,История России 10 класс,TRUE,"[59.928154, 30.302429]"
07:38:00,2024-08-13 00:00:00,"Ул. Рубинштейна, 24",8017,282,"170,601",Наличные,"568,67","398,069",Женский,14-07-1957,Художественная литература,Преступление и наказание,TRUE,"[59.929700, 30.344695]"
06:09:53,2024-08-13 00:00:00,"Ул. Декабристов, 15",9650,351,"172,812",Онлайн,"576,04","403,228",Мужской,01-06-1985,Художественная литература,Обломов,TRUE,"[59.928154, 30.302429]"
20:23:19,2024-08-14 00:00:00,"Невский пр., 30",1102,198,"227,511",Карта,"758,37","530,859",Мужской,01-03-1983,Научная литература,Палеонтология,TRUE,"[59.935543, 30.327349]"
17:33:50,2024-08-14 00:00:00,"Невский пр., 30",1777,483,"235,734",Наличные,"785,78","550,046",Женский,28-03-1957,Путеводители,Мексика,TRUE,"[59.935543, 30.327349]"
06:14:25,2024-08-14 00:00:00,"Ул. Рубинштейна, 24",4599,40,"142,76",Наличные,"851,87","709,11",Мужской,08-07-1979,Комиксы,Флэш,TRUE,"[59.929700, 30.344695]"
07:55:51,2024-08-14 00:00:00,"Московский пр., 90",6011,53,"164,24",Карта,"992,29","828,05",Женский,24-11-1970,Художественная литература,Обломов,TRUE,"[59.924032, 30.317189]"
04:40:03,2024-08-14 00:00:00,"Ул. Рубинштейна, 24",6272,384,"236,067",Наличные,"786,89","550,823",Женский,20-12-1976,Художественная литература,Отцы и дети,TRUE,"[59.929700, 30.344695]"
23:55:58,2024-08-14 00:00:00,"Ул. Рубинштейна, 24",7832,161,"200,589",Онлайн,"668,63","468,041",Мужской,13-01-1976,Художественная литература,Обломов,TRUE,"[59.929700, 30.344695]"
05:10:55,2024-08-14 00:00:00,"Гагаринская ул., 12",8636,277,"240,924",Наличные,"803,08","562,156",Мужской,07-04-1972,Путеводители,Италия,TRUE,"[59.946153, 30.342916]"
15:58:23,2024-08-14 00:00:00,"Невский пр., 30",9535,419,"164,403",Наличные,"548,01","383,607",Женский,10-07-1994,Учебники,Алгебра 7 класс,TRUE,"[59.935543, 30.327349]"
05:56:24,2024-08-15 00:00:00,"Ул. Декабристов, 15",1702,422,"224,982",Онлайн,"749,94","524,958",Мужской,04-08-1954,Учебники,Химия 9 класс,TRUE,"[59.928154, 30.302429]"
16:10:34,2024-08-15 00:00:00,"Ул. Рубинштейна, 24",3107,299,"170,55",Онлайн,"568,5","397,95",Женский,19-02-1972,Путеводители,Индонезия,TRUE,"[59.929700, 30.344695]"
15:24:04,2024-08-15 00:00:00,"Ул. Декабристов, 15",3500,445,"156,21",Онлайн,"520,7","364,49",Мужской,17-04-1956,Научная литература,Квантовая физика,TRUE,"[59.928154, 30.302429]"
21:33:55,2024-08-15 00:00:00,"Гагаринская ул., 12",4691,379,"210,273",Карта,"700,91","490,637",Мужской,24-03-1958,Научная литература,Квантовая физика,TRUE,"[59.946153, 30.342916]"
07:57:18,2024-08-15 00:00:00,"Московский пр., 90",5410,450,"150,165",Онлайн,"500,55","350,385",Мужской,26-11-1995,Путеводители,Швейцария,TRUE,"[59.924032, 30.317189]"
23:22:47,2024-08-15 00:00:00,"Ул. Рубинштейна, 24",6987,482,"132,88",Карта,"504,2","371,32",Женский,29-08-1974,Учебники,Химия 9 класс,TRUE,"[59.929700, 30.344695]"
11:30:12,2024-08-15 00:00:00,"Московский пр., 90",8299,224,"175,083",Наличные,"583,61","408,527",Женский,20-08-1979,Комиксы,Супермен,TRUE,"[59.924032, 30.317189]"
17:16:37,2024-08-15 00:00:00,"Гагаринская ул., 12",8424,203,"201,021",Онлайн,"670,07","469,049",Мужской,23-04-1961,Научная литература,Палеонтология,TRUE,"[59.946153, 30.342916]"
22:44:37,2024-08-16 00:00:00,"Невский пр., 30",2186,469,"140,05",Онлайн,"596,47","456,42",Женский,05-03-1962,Научная литература,Квантовая физика,TRUE,"[59.935543, 30.327349]"
02:01:05,2024-08-16 00:00:00,"Ул. Рубинштейна, 24",2660,388,"219,582",Карта,"731,94","512,358",Мужской,26-08-1974,Художественная литература,Лолита,TRUE,"[59.929700, 30.344695]"
17:06:08,2024-08-16 00:00:00,"Московский пр., 90",6666,285,"170,82",Карта,"569,4","398,58",Женский,28-10-1986,Учебники,Физика 8 класс,TRUE,"[59.924032, 30.317189]"
09:18:13,2024-08-16 00:00:00,"Московский пр., 90",7461,312,"113,32",Карта,"663,64","550,32",Женский,12-04-1999,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
18:53:48,2024-08-16 00:00:00,"Невский пр., 30",7608,345,"138,16",Онлайн,"704,28","566,12",Женский,17-02-2004,Художественная литература,Мастер и Маргарита,TRUE,"[59.935543, 30.327349]"
14:38:14,2024-08-16 00:00:00,"Невский пр., 30",8036,81,"225,192",Карта,"750,64","525,448",Мужской,18-06-1987,Художественная литература,Лолита,TRUE,"[59.935543, 30.327349]"
10:42:58,2024-08-16 00:00:00,"Ул. Рубинштейна, 24",8166,377,"109,04",Наличные,"836,87","727,83",Мужской,28-11-1966,Научная литература,Экономика труда,TRUE,"[59.929700, 30.344695]"
04:43:49,2024-08-16 00:00:00,"Ул. Декабристов, 15",9292,409,"211,284",Карта,"704,28","492,996",Женский,15-06-1968,Художественная литература,Мастер и Маргарита,TRUE,"[59.928154, 30.302429]"
23:28:48,2024-08-16 00:00:00,"Невский пр., 30",9677,40,"119,24",Онлайн,"600,59","481,35",Мужской,08-07-1979,Комиксы,Бэтмен,TRUE,"[59.935543, 30.327349]"
19:20:21,2024-08-17 00:00:00,"Московский пр., 90",1922,414,"36,15",Онлайн,"688,65","652,5",Мужской,22-04-1973,Художественная литература,Мастер и Маргарита,TRUE,"[59.924032, 30.317189]"
15:51:41,2024-08-17 00:00:00,"Невский пр., 30",3491,23,"166,98",Наличные,"556,6","389,62",Женский,17-11-1986,Путеводители,Мексика,TRUE,"[59.935543, 30.327349]"
23:58:54,2024-08-17 00:00:00,"Ул. Декабристов, 15",6941,157,"162,789",Карта,"542,63","379,841",Мужской,11-04-1956,Художественная литература,Отцы и дети,TRUE,"[59.928154, 30.302429]"
06:56:20,2024-08-18 00:00:00,"Московский пр., 90",1817,436,"92,82",Онлайн,"548,01","455,19",Женский,02-09-1974,Учебники,Алгебра 7 класс,TRUE,"[59.924032, 30.317189]"
16:09:28,2024-08-18 00:00:00,"Московский пр., 90",2402,214,"191,502",Карта,"638,34","446,838",Мужской,08-06-1978,Комиксы,Бэтмен,TRUE,"[59.924032, 30.317189]"
02:44:34,2024-08-18 00:00:00,"Гагаринская ул., 12",4315,329,"236,64",Онлайн,"788,8","552,16",Женский,12-11-1975,Путеводители,Турция,TRUE,"[59.946153, 30.342916]"
04:15:30,2024-08-18 00:00:00,"Гагаринская ул., 12",7515,361,"164,268",Карта,"547,56","383,292",Мужской,15-06-1972,Комиксы,Доктор Стрэндж,TRUE,"[59.946153, 30.342916]"
16:36:22,2024-08-18 00:00:00,"Гагаринская ул., 12",7716,292,"111,91",Наличные,"651,32","539,41",Мужской,17-01-1964,Художественная литература,Лолита,TRUE,"[59.946153, 30.342916]"
07:21:25,2024-08-18 00:00:00,"Ул. Декабристов, 15",9107,440,"170,601",Карта,"568,67","398,069",Женский,16-07-1980,Художественная литература,Преступление и наказание,TRUE,"[59.928154, 30.302429]"
07:04:11,2024-08-19 00:00:00,"Невский пр., 30",1681,384,"220,488",Онлайн,"734,96","514,472",Женский,20-12-1976,Комиксы,Человек-Паук,TRUE,"[59.935543, 30.327349]"
07:19:35,2024-08-19 00:00:00,"Московский пр., 90",5363,49,"115,07",Наличные,"609,74","494,67",Мужской,25-10-1963,Учебники,Химия 9 класс,TRUE,"[59.924032, 30.317189]"
17:04:04,2024-08-19 00:00:00,"Гагаринская ул., 12",9166,49,"201,021",Онлайн,"670,07","469,049",Мужской,25-10-1963,Научная литература,Палеонтология,TRUE,"[59.946153, 30.342916]"
19:57:35,2024-08-20 00:00:00,"Московский пр., 90",1245,463,"87,34",Онлайн,"558,57","471,23",Женский,23-06-1964,Учебники,География 6 класс,TRUE,"[59.924032, 30.317189]"
06:11:30,2024-08-20 00:00:00,"Ул. Рубинштейна, 24",2199,469,"152,274",Онлайн,"507,58","355,306",Женский,05-03-1962,Комиксы,Человек-Паук,TRUE,"[59.929700, 30.344695]"
18:30:58,2024-08-20 00:00:00,"Ул. Декабристов, 15",2432,411,"40,71",Карта,"549,07","508,36",Женский,12-01-2001,Путеводители,Мексика,TRUE,"[59.928154, 30.302429]"
13:47:56,2024-08-20 00:00:00,"Гагаринская ул., 12",2468,40,"113,35",Наличные,"657,74","544,39",Мужской,08-07-1979,Учебники,Физика 8 класс,TRUE,"[59.946153, 30.342916]"
19:04:19,2024-08-20 00:00:00,"Ул. Декабристов, 15",4619,102,"175,002",Наличные,"583,34","408,338",Женский,17-07-1978,Учебники,Химия 9 класс,TRUE,"[59.928154, 30.302429]"
01:12:07,2024-08-20 00:00:00,"Ул. Рубинштейна, 24",5433,454,"59,93",Карта,"599,26","539,33",Женский,30-01-1961,Путеводители,Индонезия,TRUE,"[59.929700, 30.344695]"
12:50:05,2024-08-20 00:00:00,"Ул. Рубинштейна, 24",6928,298,"183,468",Наличные,"611,56","428,092",Женский,18-04-1969,Комиксы,Супермен,TRUE,"[59.929700, 30.344695]"
12:15:49,2024-08-20 00:00:00,"Ул. Рубинштейна, 24",7587,79,"99,48",Карта,"1017,66","918,18",Женский,21-03-2005,Комиксы,Флэш,TRUE,"[59.929700, 30.344695]"
22:52:03,2024-08-20 00:00:00,"Ул. Декабристов, 15",8894,33,"201,021",Наличные,"670,07","469,049",Мужской,27-11-1995,Научная литература,Палеонтология,TRUE,"[59.928154, 30.302429]"
14:45:10,2024-08-20 00:00:00,"Ул. Декабристов, 15",9523,343,"85,15",Карта,"688,38","603,23",Женский,15-05-1962,Художественная литература,Мастер и Маргарита,TRUE,"[59.928154, 30.302429]"
01:56:53,2024-08-21 00:00:00,"Московский пр., 90",6654,17,"186,588",Наличные,"621,96","435,372",Мужской,27-12-1962,Художественная литература,Отцы и дети,TRUE,"[59.924032, 30.317189]"
